id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19101996,The In-Between:Private small house between N&W Avl,50024355,Alice,,28806,35.60599,-82.59241,Entire home/apt,82,1,240,2019-11-24,8.38,1,152
19110626,Mountain views,133522567,Dan,,28803,35.55508,-82.4757,Entire home/apt,310,1,51,2019-11-10,1.71,1,317
19118629,Just Beyond Utopia,128125554,Austin,,28805,35.61251,-82.52632,Entire home/apt,149,2,79,2019-11-17,2.65,2,259
19120555,"River, Mountain Modern close to everything",130352599,Anthony,,28803,35.56701,-82.56779,Entire home/apt,375,3,95,2019-11-17,3.24,1,282
19121317,Bohemian Bargain,30447349,Deanna,,28806,35.6361,-82.63202,Entire home/apt,70,1,169,2019-11-17,5.63,2,255
19129020,❤️Asheville Cozy Log Cabin Urbane Retreat 30 day +,16339042,Lori Lizzie Alyssa,,28805,35.58754,-82.49093,Entire home/apt,42,30,9,2019-04-06,0.32,3,175
19135906,Asheville Red Cottage - cheerful cozy city home.,66582598,Myra,,28806,35.57359,-82.62476,Entire home/apt,65,30,0,,,1,250
19137905,Quiet Living Space Close to Downtown - West AVL,107292420,Tamara,,28806,35.58364,-82.62101,Private room,57,1,50,2019-11-10,1.76,1,25
19227583,"West AVL Artsy Bungalow, easy walk to Haywood Rd",52404494,Sonia,,28806,35.5735,-82.59074,Private room,70,2,38,2019-10-28,1.30,2,0
19229221,Modern Bohemian Central Loft,427027,Celeste,,28801,35.59604,-82.55387,Entire home/apt,119,1,99,2019-11-24,3.32,10,322
19262092,Walkable and Tranquil One Bedroom Apartment,16954978,Phaedra,,28806,35.58528,-82.59615,Entire home/apt,110,2,38,2019-11-10,1.30,2,57
19264539,Apartment at Haywood Bungalow,42676282,Amanda,,28806,35.58045,-82.59618,Entire home/apt,95,2,83,2019-11-26,2.83,3,171
19270494,"Sweet space with a hot tub, pool, private entrance",99486090,John,,28806,35.579,-82.62973,Entire home/apt,125,2,96,2019-11-11,3.36,1,81
19307742,Downtown Home w/Large Fenced Yard in South Slope!,135212332,Brent,,28801,35.59046,-82.54536,Entire home/apt,200,2,97,2019-11-16,3.33,1,178
19326768,VERY CLOSE TO DOWNTOWN- Peacock Escape,133792356,Joseph,,28801,35.61003,-82.55346,Entire home/apt,110,2,30,2019-11-17,1.01,1,315
19340532,Asheville Cottages Resort-Immaculate & Luxurious,53185861,"Asheville Cottages, Inc.",,28806,35.52044,-82.61388,Entire home/apt,285,2,3,2019-08-04,0.14,9,309
19381523,"Jaw Dropping Views, Minutes to Downtown, Location!",15059098,Jan,,28804,35.65273,-82.58477,Entire home/apt,175,2,44,2019-10-27,1.50,1,344
19387344,Asheville Forest / Hot Tub Oasis,30051352,Renee,,28803,35.48981,-82.49799,Entire home/apt,90,1,283,2019-11-24,9.66,1,63
19388286,Hot Tub Heated Bathroom Floors and VERY CLEAN!!!,53185861,"Asheville Cottages, Inc.",,28806,35.51931,-82.61493,Entire home/apt,285,2,4,2019-04-21,0.16,9,297
19406211,"Private Apartment close to Parkway, Trails, & Town",47709386,Jen,,28805,35.58712,-82.4827,Entire home/apt,46,2,166,2019-11-24,5.75,1,170
19409581,Mountain stay! Private King bed/ bath. 5 mi to AVL,63632067,Lauren,,28805,35.59952,-82.47675,Private room,65,1,132,2019-10-27,4.49,1,89
19412393,Cozy Retreat near UNCA•2 mi to Downtown•Mtn Views,133394066,Heather,,28804,35.6224,-82.56039,Entire home/apt,98,2,132,2019-11-22,4.54,1,76
19415618,Country Chic Home in South Asheville,16068834,Sonia,,28803,35.48927,-82.53154,Entire home/apt,143,30,35,2019-11-24,1.33,1,240
19453046,"W. Asheville Home, Easy Access to Downtown & R.A.D",47352661,William,,28806,35.56653,-82.59317,Entire home/apt,165,2,111,2019-11-17,3.79,1,32
19490081,"Downtown Private Porch, Entry, Living Rm, Bath&Bed",32509577,Stacy,,28801,35.58758,-82.55651,Private room,120,1,78,2019-06-29,2.75,1,0
19529697,Spacious Asheville Getaway close to everything,45224594,Lisa,,28704,35.474,-82.48295,Entire home/apt,99,2,105,2019-11-17,3.60,1,331
19531546,West Asheville Epicenter - NC Vacation Rental,48428279,Chad,,28806,35.57364,-82.57219,Entire home/apt,184,2,72,2019-11-16,2.46,1,81
19548415,"Private Suite, private entrance.  Luxe amenities",26302902,Laurel,,28804,35.6342,-82.55102,Entire home/apt,99,2,126,2019-11-26,4.36,2,70
19561946,"Downtown Artist Dream, Walk everywhere!",46001530,Jonathan,,28801,35.59541,-82.55699,Entire home/apt,100,1,121,2019-11-20,4.14,11,340
19608022,NORTH ASHEVILLE STORYBOOK COTTAGE--DOG FRIENDLY!!!,50478143,Jean,,28804,35.62138,-82.55716,Entire home/apt,84,27,4,2019-06-01,0.16,2,119
19609285,Slice of Heaven in Asheville,75476809,Diana,,28803,35.53679,-82.47187,Entire home/apt,61,1,126,2019-11-24,4.62,1,0
19610809,West Asheville Garden Bungalow,21423326,Leigh Anne,,28806,35.58047,-82.58468,Entire home/apt,125,3,4,2018-12-30,0.15,1,0
19620931,Location Location Location!   Downtown Asheville,98078269,Bill,,28801,35.60339,-82.55242,Entire home/apt,179,2,0,,,1,177
19622621,Rosemary Retreat 1.5 miles to UpCountry Brewing,121394080,Carole,,28806,35.57765,-82.62448,Entire home/apt,150,2,62,2019-07-28,2.14,1,0
19625971,The Hearth at Aurora.,4455863,Lori,,28804,35.65049,-82.57706,Entire home/apt,165,2,18,2019-11-18,0.67,1,2
19643402,Artistic Guest Suite  5 Mins to Downtown Asheville,138056080,Shelley,,28804,35.64512,-82.52624,Entire home/apt,75,2,108,2019-11-18,3.90,1,58
19688771,Private living in the city,60007333,Ann,,28805,35.58271,-82.53555,Entire home/apt,133,1,125,2019-11-17,4.37,1,68
19700502,Westside Wayside,2551548,Benjamin,,28715,35.55732,-82.64464,Entire home/apt,75,2,77,2019-11-18,2.67,1,353
19701203,Emma Bungalow- 5 minutes from Downtown,13347648,Leah,,28806,35.5973,-82.59278,Entire home/apt,115,1,3,2017-09-06,0.10,1,0
19711006,Homestay in Asheville Historic District,138900228,Richard,,28804,35.61823,-82.55294,Entire home/apt,95,3,39,2019-06-20,1.36,1,357
19716355,"B&B style with private bathroom, in River Arts 1",98506795,Ranse,,28801,35.59113,-82.56777,Private room,135,1,52,2019-11-04,1.88,3,13
19719866,West Asheville Bungalow,138986666,Lisa,,28806,35.58286,-82.5975,Private room,98,2,85,2019-11-17,3.15,1,178
19733975,"Mountain view, private entrance, close to town!",19692327,Dana,,28805,35.571,-82.49313,Private room,70,1,25,2018-07-26,0.87,1,0
19742574,Stay Cool in West AVL- Walk to Amenities,39479809,Bradlee,,28806,35.58545,-82.60485,Entire home/apt,65,1,259,2019-11-18,9.65,1,162
19744619,Bedroom 2.5  Miles to Downtown!,35012995,Ben,,28804,35.62405,-82.57753,Private room,52,2,121,2019-11-20,4.22,4,33
19761806,★Comfortable Hideaway-Steps from it all!-1BD/1BA★,28942198,Rowan And Andrea,,28806,35.58361,-82.57909,Private room,47,1,76,2019-07-19,2.63,1,120
19785945,Artists Woodside Home with Private Entrance,1417681,Melissa And Sean,,28806,35.63069,-82.62186,Entire home/apt,120,1,95,2019-11-03,3.29,1,126
19787532,Montford  Private Apt.,139692951,James,,28801,35.6017,-82.5654,Entire home/apt,150,2,80,2019-11-24,2.79,1,336
19790687,Artsy Mountain View Loft,32928027,Becky,,28803,35.51607,-82.46923,Entire home/apt,120,1,30,2019-07-27,1.05,2,65
19809125,Private Simple Guest Suite close to Downtown,49572070,Silver And Shane,,28805,35.60076,-82.50946,Entire home/apt,49,1,166,2019-11-17,5.80,1,0
19811549,"Available Venue Home, Elope, music, arts spacious",139747580,Marilyn,,28806,35.63817,-82.62466,Entire home/apt,355,3,65,2019-09-15,2.28,1,334
19824923,The Enchanted Forest,122881276,Laura,,28806,35.5694,-82.57694,Private room,43,1,138,2019-11-22,4.86,1,33
19844151,Peaceful S. Asheville House Near Blue Ridge PKWY!,121681645,Evolve,,28704,35.47678,-82.50489,Entire home/apt,195,2,6,2019-11-10,0.24,7,352
19858349,Suite in Montford (kid-friendly),140436665,Alexa And Mike,,28801,35.59872,-82.56537,Entire home/apt,125,1,79,2019-11-17,3.48,1,57
19864005,Adventurer/family paradise- trails out the door,78304303,Rachel,,28806,35.50524,-82.61001,Entire home/apt,150,3,5,2017-08-21,0.17,1,0
19870831,Asheville: A Stamp of Approval,121669790,Kaye,,28805,35.58808,-82.5003,Private room,72,1,101,2019-11-24,3.59,1,150
19912932,Sunny room with Private Entrance in W Asheville,141036151,Jeff And Sue,,28806,35.58514,-82.5707,Private room,65,2,90,2019-09-22,3.17,1,0
19921886,Charming 1920s Craftsman Bungalow close to Local Breweries,141121732,Claire,,28806,35.57583,-82.60796,Entire home/apt,90,28,65,2019-07-10,2.34,1,271
19952563,Quite Place in The Mountain,14089397,Said,,28704,35.45659,-82.53301,Private room,70,2,10,2017-12-31,0.35,1,0
19959386,Champine House-In the Heart of West Asheville,48967022,Robert,,28806,35.57632,-82.59194,Entire home/apt,200,2,196,2019-11-26,7.14,1,305
19965982,The King Arthur Suite,138013672,Tori & Austin,,28806,35.59044,-82.59997,Private room,65,1,34,2018-04-23,1.30,1,0
19970767,Heart of Asheville ★ Mid-Century Modern,141615767,Gabby,,28806,35.57373,-82.58907,Entire home/apt,170,2,147,2019-11-20,5.65,1,13
19982717,Heavens Little Haven Two,141731478,George,,28804,35.65473,-82.58492,Entire home/apt,375,3,21,2019-10-28,1.16,2,313
19992336,Llamasté-an Animal Lover’s Bohemian Mountain Haven,1420056,Pamela,,28803,35.55697,-82.46391,Private room,65,1,127,2019-11-17,4.62,1,95
20008452,Hideaway Cabin in the City!,142023667,Jim And Paulette,,28806,35.57435,-82.61226,Entire home/apt,55,1,119,2019-11-03,4.19,1,341
20014085,Quiet Ranch Style Home Minutes to West Asheville,142086299,Nate,,28806,35.58949,-82.60596,Private room,60,2,29,2019-10-27,1.05,1,331
20016326,Five Star Farmhouse in the City,142115355,Makenzie,,28805,35.59208,-82.53775,Entire home/apt,285,2,72,2019-11-25,2.60,1,72
20026924,"Sweet and quiet, dog friendly, West Asheville home",35382971,Beth,,28806,35.57707,-82.62044,Private room,59,2,45,2019-11-18,1.67,1,177
20036903,Fashionable Gem in the Heart of West Asheville,1190262,April,,28806,35.58159,-82.5728,Entire home/apt,125,2,124,2019-11-10,4.48,1,128
20069569,Private Apartment in Quiet Mountain Neighborhood,142642961,Belinda And Cliff,,28805,35.61845,-82.471,Entire home/apt,95,2,73,2019-11-17,2.64,1,197
20070593,‘Le Canard’ Arden Home w/Fire Pit - Near Asheville,121681645,Evolve,,28704,35.47484,-82.51008,Entire home/apt,225,2,4,2018-11-04,0.14,7,352
20074883,"Guest Suite of New,Modern House 5 min to Downtown",17610409,Alexandra,,28801,35.61071,-82.5531,Entire home/apt,85,2,91,2019-11-24,3.28,1,262
20076292,Charming Bungalow in Walkable West Asheville,15416756,Ellie,,28806,35.57874,-82.57525,Entire home/apt,80,3,7,2018-06-28,0.25,1,0
20089787,Downtown Asheville walkable retreat,46001530,Jonathan,,28801,35.59255,-82.55691,Entire home/apt,95,1,127,2019-11-15,4.49,11,342
20091731,Holly Cottage,72903706,Katherine,,28804,35.63264,-82.52817,Entire home/apt,200,2,35,2019-11-10,1.39,2,357
20121078,"NEAR DOWNTOWN! Two beds, two baths-Cozy and Clean!",5097941,Steven,,28801,35.61179,-82.55348,Private room,125,1,14,2019-11-03,0.60,2,14
20131746,Wentworth Cottage 2 miles from downtwn & Biltmore.,143141422,Misty,,28803,35.55078,-82.50963,Entire home/apt,119,1,180,2019-11-17,6.84,1,325
20146236,"✥ The White House ✥ 9 min to DT A-Ville, Sleeps 8+",4331962,Johnny,,28806,35.58565,-82.61618,Entire home/apt,149,2,146,2019-11-21,5.18,4,328
20148706,Asheville Villa,96187307,Steve,,28804,35.65583,-82.55906,Entire home/apt,1795,1,5,2019-08-10,0.36,28,335
20153545,West Asheville Gem!,79452739,Lexi,,28806,35.5658,-82.59741,Entire home/apt,61,2,78,2018-11-11,2.77,1,0
20153704,"Private Studio Near UNCA, Greenway, RAD & Downtown",124822920,Jill,,28804,35.61709,-82.56162,Entire home/apt,70,2,92,2019-11-17,3.33,1,176
20154151,"Montford Oasis, 1 mile from Downtown Grove Arcade!",49360051,Sarah,,28801,35.59675,-82.5692,Entire home/apt,125,2,85,2019-11-10,3.01,1,71
20174263,Hemlock Hill Hideaway Log Cabin,3383961,Diane,,28704,35.47659,-82.58623,Entire home/apt,150,2,74,2019-11-11,2.69,2,349
20174635,Your serene cabin in the woods,138795160,Leslie,,28805,35.63378,-82.46649,Entire home/apt,110,2,50,2019-11-24,1.81,1,170
20192369,Sunporch Suite w/ private entrance (2 Bedrooms),78069256,Laura,,28804,35.63275,-82.53678,Private room,81,1,77,2019-11-26,2.88,2,39
20208429,Historic Rose Cottage in River Arts District,143938360,Allison,,28801,35.59127,-82.56658,Entire home/apt,99,1,165,2019-11-25,5.86,1,227
20231794,Cozy Rustic Cabin very close to downtown Asheville,58951814,Xavier,,28803,35.54188,-82.47418,Entire home/apt,150,2,24,2019-11-10,0.88,1,9
20241154,Charming Mountain View Home with Open Floor Plan,122691303,Shannon,,28803,35.48958,-82.5095,Entire home/apt,250,2,55,2019-11-24,2.11,2,263
20255923,Sunrise Perch - High on a mountain & close-in,144357357,Sunrise,,28806,35.58531,-82.64269,Private room,35,1,0,,,1,25
20268605,Eclectic and Stylish Simplicity in a Rustic Setting,48402632,Tara,,28805,35.61625,-82.47391,Entire home/apt,125,2,159,2019-11-19,5.80,1,0
20281303,Cute as a button home in West AVL,58513987,Miranda,,28806,35.6219,-82.62649,Entire home/apt,95,2,31,2019-09-22,1.40,1,0
20294011,Garden House @ Martel Village; 10mins to Downtown,117926668,Michele & Dana,,28804,35.63776,-82.593,Entire home/apt,68,2,147,2019-11-24,5.25,2,141
20309680,Montford Garden Apartment - Walk Downtown!,22088491,Elizabeth,,28801,35.59953,-82.56592,Entire home/apt,105,1,328,2019-11-17,11.86,1,307
20319362,Modern Zen Living in Walkable West Asheville,10546653,Christie,,28806,35.57341,-82.5852,Entire home/apt,150,2,65,2019-10-21,2.37,1,11
20327457,Comfy Sunroom- 5mins to Downtown,18523766,Michael,,28804,35.62195,-82.55374,Shared room,30,1,33,2018-11-16,1.19,1,0
20328686,"Lucky W Ranch House-Great for Gatherings, Close to Downtown",4834939,Jessica,,28804,35.64683,-82.5158,Entire home/apt,330,2,119,2019-11-24,4.30,2,300
20355406,West Asheville Artisan’s Grotto,145187706,Richard,,28806,35.57056,-82.59368,Entire home/apt,102,3,72,2019-11-11,2.60,1,14
20362514,"West AVL Artsy Bungalow, easy walk to Haywood Rd",52404494,Sonia,,28806,35.5746,-82.58893,Entire home/apt,120,2,17,2019-10-19,0.63,2,0
20375539,★Gorgeous hideout | Close to everything! ❤️★ ❤️★❤️,145315217,Peter & Lee,,28806,35.54691,-82.62717,Entire home/apt,70,2,74,2019-11-12,2.67,1,0
20395878,Spacious South Asheville Oasis,39086728,Cindy,,28803,35.49061,-82.52983,Private room,70,2,52,2019-11-24,3.30,1,248
20408452,"The ""NYC Studio"" in the Airplane House",145540939,Meg,,28804,35.64748,-82.58448,Entire home/apt,90,2,105,2019-11-21,4.13,1,153
20423335,Charming West Asheville Apartment,21915959,,,28806,35.57473,-82.57739,Entire home/apt,100,2,52,2019-11-10,1.89,1,342
20435375,Perfect feel - Asheville home base,21702831,Lynn,,28803,35.56461,-82.50822,Entire home/apt,144,2,61,2019-11-11,2.34,3,78
20439998,Unique urban location in historic Montford,34871822,Emma,,28801,35.60146,-82.55817,Entire home/apt,55,30,1,2018-08-10,0.06,3,106
20441967,West AVL Family Funhouse • 5mi to AVL • Views,145883321,Jeremy & Jami,,28806,35.60155,-82.63064,Entire home/apt,195,3,64,2019-11-17,2.39,1,246
20447857,"B&B style, attached bath in River Arts District 2",98506795,Ranse,,28801,35.59069,-82.56722,Private room,135,1,48,2019-10-17,1.83,3,11
20454654,Downtown-central located cottage,71017205,Showee,,28801,35.57849,-82.55529,Entire home/apt,98,2,180,2019-11-22,6.51,2,135
20456656,EZ Access 2 the Heart of AVL & Blue Ridge Pkwy.,134950985,Bill & Linda,,28803,35.55203,-82.52378,Entire home/apt,42,1,190,2019-11-27,6.93,1,219
20462071,Rustic Mountain Cabin close to everything!,5746326,Tim,,28805,35.61253,-82.48787,Entire home/apt,150,2,88,2019-11-24,3.35,2,27
20465164,Local's Bungalow in the Heart of West Asheville,4285304,Camille (Cammie),,28806,35.57831,-82.5733,Entire home/apt,200,2,7,2019-11-24,0.27,2,348
20473937,The Parsonage—1907 Craftsman in Historic Chicken Hill,98506795,Ranse,,28801,35.5906,-82.56922,Private room,250,1,18,2019-10-23,0.70,3,61
20482319,West Asheville Garden Apartment,19335705,Jessica,,28806,35.59403,-82.61488,Entire home/apt,69,1,116,2019-11-10,4.22,1,359
20504787,PRIVATE & Cozy Guest House-Easy Access to Downtown,146388068,Cherylin,,28803,35.55681,-82.50398,Entire home/apt,49,2,150,2019-10-30,5.42,1,159
20515199,"King-sized Bed in Bent Creek, Asheville Cozy Room",11691015,Katie,,28806,35.50937,-82.61193,Entire home/apt,68,2,140,2019-11-17,5.14,1,171
20524980,Wooded hideaway in the city! Minutes from the fun!,46001530,Jonathan,,28804,35.61487,-82.55848,Entire home/apt,75,1,51,2018-09-20,1.84,11,331
20527549,Experience spending a night floating in a forest,146561512,Pierre &,,28803,35.57303,-82.53816,Entire home/apt,98,1,216,2019-11-25,7.80,1,22
20570236,Spacious Guest Suite close to downtown and hiking,19406955,Christi And Steve,,28805,35.61438,-82.50341,Private room,129,1,35,2019-11-17,2.12,1,26
20572681,Happiness! West Asheville,82938040,Tena,,28806,35.57733,-82.58927,Entire home/apt,138,2,112,2019-11-24,4.09,1,149
20583406,"HayLo in Hip West Asheville: Walk, Bike, Ride!",147051198,Emily,,28806,35.58621,-82.57538,Entire home/apt,99,2,137,2019-11-26,5.15,1,252
20604517,Quiet and Convenient West Asheville,94411801,Justinn,,28806,35.58488,-82.60704,Entire home/apt,150,2,78,2019-11-17,2.91,1,74
20623672,Heavens Little Haven,141731478,George,,28804,35.65325,-82.58463,Entire home/apt,195,3,12,2018-03-11,0.44,2,0
20624327,Parkway Paradise -1.5 Mi Away - 6 Mi to Downtown,147439967,Kat,,28805,35.59872,-82.4772,Entire home/apt,100,3,31,2019-11-10,1.19,1,178
20624404,Healing & Yoga Home 10min from Dtwn Asheville #I,4636687,Sandra,,28715,35.55476,-82.64813,Private room,43,2,49,2019-11-10,1.89,2,358
20638135,Serene House w/Indoor Pool Near Downtown Asheville,121681645,Evolve,,28804,35.64613,-82.53124,Entire home/apt,350,2,0,,,7,113
20638399,Cozy 1st Floor Asheville Cottage w/Private Deck!,121681645,Evolve,,28805,35.58505,-82.49458,Entire home/apt,55,30,0,,,7,362
20638444,Foxhaven Long Range Mountain Views in Asheville,722034,Darlene And Ron,,28805,35.61385,-82.48323,Entire home/apt,325,4,19,2019-11-14,0.78,8,297
20653416,'Riverview' Home w/Decks on the Asheville Greenway,121681645,Evolve,,28806,35.56904,-82.56749,Entire home/apt,635,2,25,2019-11-10,1.24,7,265
20663042,Private lower level suite,147800428,Cory,,28803,35.56603,-82.52595,Entire home/apt,67,1,314,2019-11-24,11.62,1,169
20665144,"Perfect Friends/Family Getaway, Min to Everything",2260255,Erin,,28804,35.63812,-82.60893,Entire home/apt,185,3,83,2019-11-03,3.21,1,354
20692815,Walkable West A'ville sleeps 1-4/Private entrance,74878335,Suzanne,,28806,35.58209,-82.59892,Entire home/apt,69,1,172,2019-11-24,6.37,1,158
20694871,"Comfortable, quiet South Asheville stay",28475805,Kathy,,28803,35.5475,-82.53105,Private room,90,1,12,2019-11-10,0.44,1,71
20695367,West AVL Gem! 7 minutes to Biltmore & great for 4!,5976015,Joe + Janae,,28806,35.57254,-82.56732,Entire home/apt,10,1,184,2019-11-18,6.72,1,156
20697183,Serinity Knoll,148137080,Jeff & Wanda,,28806,35.53926,-82.6134,Entire home/apt,95,2,50,2019-11-04,1.95,1,146
20697346,Walk 2 Downtown/RAD. Cozy Bungalow,146670044,Danielle,,28801,35.59087,-82.55851,Entire home/apt,169,1,257,2019-11-11,9.57,1,0
20701115,"Hot Tub, Heated Tile Floors Immaculately Clean!!",53185861,"Asheville Cottages, Inc.",,28806,35.51982,-82.61306,Entire home/apt,199,2,12,2019-06-02,0.46,9,341
20728814,"Large Private Basement Studio, Q Bed, Heart of WNC",28838444,Randy,,28704,35.44479,-82.51163,Entire home/apt,99,2,12,2019-09-10,0.47,1,87
20744040,Modern Mountain Retreat in North Asheville,23909518,Rebecca,,28804,35.6467,-82.50121,Entire home/apt,75,2,66,2019-11-25,2.45,1,167
20744323,Gorgeous home on the Blue Ridge Parkway,2939506,Heather,,28803,35.55611,-82.49537,Entire home/apt,295,1,89,2019-11-24,3.41,2,253
20747532,Nana’s Crafted Cottage,148593846,Lisa,,28715,35.56273,-82.66002,Entire home/apt,75,2,29,2019-10-20,1.07,1,309
20759062,Grove Park Guest Suite,148691735,Mel,,28804,35.62375,-82.54667,Private room,125,2,63,2019-11-10,2.42,1,255
20760789,Asheville Mountain Retreat @ 5 miles from downtown,59515275,Eric,,28804,35.65428,-82.5428,Entire home/apt,375,3,38,2019-11-26,1.46,1,338
20762155,Beautiful Montford Hideaway! Minutes from Downtown,59658375,Kristi,,28801,35.59697,-82.56803,Entire home/apt,107,2,127,2019-11-13,4.87,1,106
